Fiscal Year 1998,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Indonesia,150,413,260,"1,031","22,275","1,029",62,0,93,"4,710",0,19,26,0,2,3,0,0,0,"6,198",375,0,130,86,0,84,46,0,345,0,0,0,3,0,19,146,57,478,228,63,2,0,0,130,242,43,3,0,0,0,0,0,0,0,0,0,0,4,0,1,11,0,4,0,0,0,0,29,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"38,810",27,"38,837",,,
Iran,0,3,7,718,"3,645","16,957",0,0,122,24,1,1,20,0,0,22,0,0,0,369,37,0,126,208,0,224,6,0,151,0,0,0,0,0,0,107,21,103,76,251,20,0,0,29,16,3,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,12,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,"23,296",0,"23,296",,,
Iraq,1,5,0,67,716,984,0,0,43,2,0,0,2,0,0,0,0,0,0,39,2,0,65,83,0,25,0,0,94,0,0,0,0,0,0,121,0,10,7,65,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,1,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2,378",0,"2,378",,,
Israel,266,"1,354",2,186,"110,799","3,874",325,0,63,412,0,34,830,0,735,2,0,0,0,"1,822",135,0,13,13,0,34,0,0,823,0,0,0,3,0,55,780,51,"2,325","1,362",26,1,0,0,480,801,30,3,0,0,0,0,0,0,0,0,0,0,57,8,26,216,2,177,3,0,0,0,68,40,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"128,238",100,"128,338",,,
Japan,358,"8,181",18,"1,358","8,708",852,71,0,10,"7,610",0,"2,201",10,0,"3,307","10,280",0,0,0,"34,063","1,103",0,54,32,0,345,3,0,"2,878",0,0,0,633,0,482,"1,281","1,838","7,605","4,160",370,8,0,0,"7,407","10,085","1,138",16,0,0,0,0,0,0,0,0,0,1,143,54,28,363,29,251,23,55,0,0,182,73,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,"117,679",33,"117,712",,,
Jordan,71,786,8,272,"10,259","2,369",100,0,54,285,0,1,139,0,0,1,0,0,0,677,106,0,17,47,0,54,0,0,270,0,0,0,0,0,1,157,13,315,125,59,2,0,0,19,47,7,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"16,277",43,"16,320",,,
"Korea, North",0,0,0,63,197,"1,169",0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,63,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,531",0,"1,531",,,
"Korea, South",325,"1,355",7,494,"328,614","2,986","1,209",0,118,"4,640",0,38,5,0,930,683,0,0,0,"21,271","4,388",0,61,52,0,131,7,0,940,0,0,0,115,0,21,964,401,"3,087","3,787",223,4,0,0,999,"1,862",173,26,0,0,0,0,0,0,0,0,0,0,37,22,17,160,0,99,0,0,0,0,182,111,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,"380,553",92,"380,645",,,
Kuwait,54,553,0,6,"13,319",38,2,0,7,0,0,5,140,0,0,0,0,0,0,"1,659",306,0,16,34,0,3,0,0,6,0,0,0,0,0,0,4,3,33,35,0,0,0,0,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,239",1,"16,240",,,
Laos,25,37,1,47,32,641,4,0,0,0,0,3,0,0,0,0,0,0,0,48,0,0,19,38,0,3,1,0,0,0,0,0,0,0,0,0,0,22,2,236,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,166",2,"1,168",,,
Lebanon,4,204,11,389,"10,422","3,196",79,0,34,17,0,0,36,0,1,0,0,0,0,533,14,0,9,51,0,62,2,0,226,0,0,0,0,0,1,67,34,319,52,107,0,0,0,19,16,17,0,0,0,0,0,0,0,0,0,0,0,20,19,1,30,1,88,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"16,095",170,"16,265",,,
Malaysia,117,397,7,304,"28,852","1,050",0,0,53,"1,929",0,41,5,0,0,1,0,0,0,"1,891",194,0,20,48,0,68,3,0,564,0,0,0,6,0,27,170,40,548,180,24,0,0,0,286,266,12,5,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,3,3,0,0,0,19,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"37,147",0,"37,147",,,
Maldives,0,14,0,6,58,6,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,2,12,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,113,,,
Mongolia,39,58,10,240,522,214,0,0,11,0,0,2,0,0,0,0,0,0,0,747,70,0,27,19,0,26,0,0,7,0,0,0,0,0,0,13,0,207,30,4,2,0,0,3,8,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,282",0,"2,282",,,
Nepal,17,89,9,208,"3,930",376,10,0,169,13,1,11,62,0,0,0,0,0,0,"1,144",174,0,23,50,0,109,12,0,94,0,0,3,7,0,1,71,0,149,47,9,0,0,0,4,5,52,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,000",8,"7,008",,,
Oman,40,218,1,6,497,"1,298",0,0,0,30,0,3,2,0,0,0,0,0,0,316,76,0,17,23,0,0,0,0,1,0,0,0,0,0,0,0,0,190,33,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,760",0,"2,760",,,
Pakistan,109,485,49,"1,079","19,177","15,266",0,0,108,"1,177",0,1,37,0,41,63,0,0,0,"1,746",166,0,83,64,1,293,20,1,"1,509",0,0,0,0,0,3,"1,295",27,721,416,91,0,0,0,114,180,25,1,0,0,0,0,0,0,0,0,4,0,24,9,19,11,0,103,2,0,0,0,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"44,574",0,"44,574",,,
Palestinian Authority Travel Document,0,0,0,110,"1,607","1,102",4,0,8,0,0,0,0,0,0,0,0,0,0,109,16,0,0,0,0,5,0,0,21,0,0,0,0,0,0,13,0,108,43,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,162",10,"3,172",,,
Philippines,67,"1,121",444,"7,419","88,589","4,337","2,441",0,643,"34,284",1,4,266,0,34,52,0,0,0,672,44,0,190,58,4,459,396,1,"2,759",0,0,0,726,0,30,"1,818",51,767,181,"1,521",164,0,0,475,313,35,6,0,0,0,0,0,0,1,0,0,0,31,53,10,101,1,3,0,1,0,0,225,29,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,"150,836",346,"151,182",,,
Qatar,86,277,2,4,"1,911",25,0,0,1,1,0,0,0,0,0,0,0,0,0,335,107,0,16,9,0,3,0,0,0,0,0,0,0,0,0,0,0,56,29,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,866",0,"2,866",,,
Saudi Arabia,525,"3,335",12,47,"37,984",299,1,0,256,6,1,3,827,0,0,0,0,0,0,"3,796","2,180",0,25,84,0,31,0,0,33,0,0,0,0,0,14,25,1,326,659,0,0,0,0,40,107,294,150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51,062",5,"51,067",,,
Singapore,21,"1,912",0,43,"43,480",274,0,0,11,"1,537",0,1,5,0,4,2,0,0,0,"1,292",89,0,12,39,0,29,1,0,371,0,0,0,4,0,10,138,26,432,137,14,0,0,0,196,235,26,8,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,1,0,0,0,11,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"50,379",0,"50,379",,,
Sri Lanka,20,197,82,685,"6,399","1,063",1,0,78,570,0,0,11,0,0,1,0,0,0,581,55,0,56,44,0,101,54,0,268,0,0,0,0,0,0,135,7,118,54,8,4,0,0,23,24,20,2,0,0,0,0,0,0,0,0,1,0,2,0,0,7,0,1,1,0,0,0,25,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"10,707",0,"10,707",,,
Syria,37,31,4,198,"7,074","1,572",26,0,36,11,0,1,124,0,0,0,0,0,0,251,22,0,25,22,0,63,2,0,198,0,0,0,0,0,4,106,0,184,126,93,0,0,0,8,11,12,0,0,0,0,0,0,0,0,0,0,0,8,7,3,40,0,15,0,0,0,0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"10,324",99,"10,423",,,
Thailand,47,732,27,261,"24,561",475,36,0,133,"1,639",0,26,25,0,108,74,0,0,0,"2,974",75,0,15,33,2,61,20,0,238,0,0,0,1,0,8,51,36,"1,049",134,220,19,0,0,56,43,26,1,0,0,0,0,0,0,0,0,0,0,5,0,7,4,0,10,0,0,0,0,131,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"33,366",5,"33,371",,,
United Arab Emirates,65,858,25,4,"6,516","1,616",0,0,2,2,0,0,33,0,0,0,0,0,0,"1,785",322,0,9,17,0,0,0,0,2,0,0,0,0,0,1,3,2,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,310",0,"11,310",,,
Vietnam,103,208,0,"2,686",778,"1,770",103,0,43,0,0,49,8,0,0,0,0,0,0,"1,193",23,0,49,150,0,46,2,0,17,0,0,0,6,0,1,12,2,423,65,830,55,0,0,3,9,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,3,0,21,0,0,67,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"8,741",222,"8,963",,,
Yemen,51,138,13,125,"2,006",408,5,0,8,1,0,0,4,0,0,0,0,0,0,269,44,0,46,29,0,36,0,0,10,0,0,0,0,0,0,6,0,36,14,3,0,0,0,4,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,277",10,"3,287",,,
Totals for Asia,"3,303","24,788","1,143","139,328","1,199,580","201,919","9,142",0,"11,713","72,991",10,"3,793","7,669",0,"6,416","11,424",0,0,0,"127,802","15,790",0,"1,394","2,153",87,"3,629",697,6,"58,305",0,0,4,"2,311",0,790,"35,264","3,247","30,310","17,543","5,751",350,0,0,"14,403","18,293","2,430",245,0,0,0,0,0,0,1,0,5,2,602,476,214,"1,358",44,"4,153",52,155,0,0,"2,008",423,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,"2,043,662","3,964","2,047,626",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,16,88,1,61,"2,305",428,4,0,2,2,0,0,1,0,0,0,0,0,0,296,8,0,6,44,0,20,1,0,13,0,0,0,22,0,0,20,7,523,5,17,1,0,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,914",19,"3,933",,,
Andorra,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,,,
Armenia,50,27,0,681,252,"3,555",1,0,16,1,0,0,0,0,0,3,0,0,0,88,10,0,9,50,0,42,1,0,47,0,0,0,0,0,0,69,6,556,28,11,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,18,0,88,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,659",14,"5,673",,,
Austria,37,129,2,39,"1,725",165,42,0,5,"1,096",0,1,8,0,52,102,0,0,0,"1,024",15,0,11,51,0,71,4,0,204,0,0,0,61,0,13,95,156,"1,682",129,20,1,0,0,213,142,89,0,0,0,3,0,0,0,0,0,0,0,58,4,7,270,0,66,0,1,0,0,24,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"7,828",4,"7,832",,,
Azerbaijan,52,27,4,277,295,699,1,0,1,6,0,0,0,0,0,0,0,0,0,94,5,0,27,10,0,12,0,0,17,0,0,0,0,0,0,10,1,207,10,3,0,0,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,771",5,"1,776",,,
Belarus,33,42,0,"1,076",197,"3,000",16,0,34,10,0,9,1,0,0,0,0,0,0,171,10,0,29,47,0,49,0,0,90,0,0,0,5,0,1,107,0,997,57,41,14,0,0,11,11,1,0,0,0,0,0,0,0,0,0,0,0,7,2,2,10,0,58,1,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"6,146",21,"6,167",,,
Belgium,67,154,3,116,505,106,11,0,5,296,0,7,655,0,45,156,0,0,0,735,19,0,19,30,0,146,5,0,311,0,0,0,68,0,6,126,83,"1,171",157,17,1,0,0,347,456,155,1,0,0,533,0,2,0,2,0,0,0,33,9,9,127,0,1,2,4,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"6,714",16,"6,730",,,
Bosnia and Herzegovina,10,45,0,89,"1,354","1,263",21,0,12,5,0,0,5,0,14,1,0,0,0,180,1,0,6,15,0,4,0,0,22,0,0,0,0,0,1,12,6,336,8,6,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,430",75,"3,505",,,
Bulgaria,62,364,1,104,"3,602","5,736",55,0,183,"1,373",0,10,4,0,0,2,0,0,0,"2,079",113,0,35,46,0,57,1,0,357,0,0,0,5,0,9,254,60,"1,197",139,24,6,0,0,44,55,4,0,0,0,0,0,0,0,0,0,0,0,25,2,21,77,3,2,17,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,143",119,"16,262",,,
Croatia,34,175,0,243,"7,207","4,856",58,0,108,"4,180",0,1,45,0,15,6,0,0,0,489,9,0,8,61,0,31,0,0,160,0,0,0,5,0,3,66,141,573,32,17,0,0,0,15,9,4,0,0,0,0,0,0,0,0,0,0,0,8,0,1,7,0,9,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,604",58,"18,662",,,
Cyprus,22,29,0,16,"3,788","1,221",0,0,3,28,0,0,12,0,0,0,0,0,0,942,10,0,25,20,0,8,0,0,78,0,0,0,1,0,1,11,3,650,13,0,0,0,0,10,3,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,919",1,"6,920",,,
Czech Republic,58,303,3,39,"44,080",195,33,0,27,259,0,12,36,0,0,6,0,0,0,643,21,0,4,76,0,32,4,0,116,0,0,0,17,0,2,73,46,"2,480",160,14,0,0,0,41,44,11,1,0,0,2,0,0,0,0,0,0,0,14,0,7,127,4,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"49,009",22,"49,031",,,
Denmark,32,86,6,282,"2,581",708,49,0,11,"1,707",0,0,8,0,127,1,0,0,0,737,20,0,24,124,3,126,7,0,227,0,0,3,29,0,23,136,77,"1,915",201,17,0,0,0,306,274,50,1,0,0,290,0,3,2,3,0,0,0,30,3,5,40,0,7,0,4,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"10,296",20,"10,316",,,
Estonia,23,148,2,9,"4,040",175,7,0,41,77,0,0,0,0,0,0,0,0,0,127,16,0,14,17,0,9,1,0,24,0,0,0,1,0,0,7,8,411,15,6,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,202",4,"5,206",,,
Finland,44,204,10,133,650,161,11,0,4,601,0,0,5,0,81,126,0,0,0,470,35,0,28,73,1,63,3,0,138,0,0,0,31,0,9,81,82,"1,698",200,24,0,0,0,371,469,15,3,0,0,0,0,1,0,0,0,0,0,25,2,10,60,0,12,8,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,975",2,"5,977",,,
France,319,"2,578",15,559,"1,791",671,10,0,43,"4,892",0,53,38,0,197,966,0,0,0,"4,913",86,0,82,250,4,684,7,0,"2,110",0,0,0,42,0,110,838,410,"10,876",743,159,6,0,0,"2,022","2,663",208,18,0,0,18,0,4,1,0,0,1,0,292,62,78,598,2,115,16,241,0,0,69,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,"39,886",45,"39,931",,,
Georgia,33,199,0,180,"1,430","2,598",1,0,30,165,0,1,1,0,0,0,0,0,0,299,8,0,11,8,0,14,0,0,45,0,0,0,1,0,1,32,2,611,17,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,92,0,21,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,813",2,"5,815",,,
Germany,219,"1,098",13,179,"14,489",424,216,0,20,"5,492",0,443,48,0,785,"2,082",0,0,0,"8,396",118,0,71,124,2,271,4,0,"2,242",0,0,1,97,0,111,704,762,"23,937","1,220",220,9,0,0,"2,972","2,509",428,6,0,2,"1,048",0,17,9,49,1,0,0,272,14,47,939,15,46,3,118,0,0,116,32,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"72,447",41,"72,488",,,
Great Britain and Northern Ireland,169,"2,849",13,"1,343","83,307","13,868",88,0,241,"13,173",0,244,98,0,327,"2,072",0,0,0,"5,890",165,0,32,87,5,672,6,1,"6,342",0,0,28,372,0,110,"3,296","1,875","19,033",864,617,22,0,0,"6,375","5,829",327,7,0,0,453,0,6,0,9,0,0,0,"1,059",536,191,"3,060",15,275,22,144,0,0,266,66,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,"175,871",11,"175,882",,,
Greece,68,177,0,151,"28,045","5,846",39,0,34,"3,779",0,0,494,0,3,2,0,0,0,"1,104",24,0,12,39,1,34,0,1,277,0,0,0,23,0,0,47,68,600,95,21,0,0,0,29,12,50,2,0,1,254,0,10,1,2,0,0,0,34,14,7,109,0,81,0,0,0,0,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"41,607",15,"41,622",,,
Hungary,40,121,3,191,"28,032","6,290",38,0,"1,026",10,0,5,714,0,1,1,0,0,0,584,26,0,19,93,0,62,3,0,243,0,0,0,1,0,6,166,80,"1,848",320,26,3,0,0,44,51,5,0,0,0,2,0,0,0,0,0,0,0,19,0,16,243,11,21,3,0,0,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,407",28,"40,435",,,
Iceland,22,14,0,1,"1,051",21,0,0,0,369,0,0,36,0,0,0,0,0,0,289,116,0,6,0,0,21,0,0,55,0,0,0,0,0,0,42,6,180,56,3,0,0,0,17,28,61,36,0,0,0,0,0,0,0,0,0,0,14,19,16,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,484",1,"2,485",,,
Ireland,32,160,6,37,"1,833",55,0,0,3,847,0,1,6,0,24,93,0,0,0,452,6,0,7,33,3,77,1,0,516,0,0,6,71,0,34,140,71,"10,162",179,53,0,0,0,524,329,46,0,0,0,1,0,0,0,0,0,0,0,75,44,16,508,10,286,3,3,0,0,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"16,846",0,"16,846",,,
Italy,68,515,4,138,"4,251",227,112,0,26,"4,206",0,4,66,0,329,397,0,0,0,"3,619",70,0,58,79,11,289,6,0,833,0,0,0,25,0,38,249,182,"3,434",333,73,4,0,0,569,407,213,4,0,0,322,0,13,0,0,1,0,0,187,40,22,365,3,29,0,90,0,0,87,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"22,008",28,"22,036",,,
Kazakhstan,50,378,3,"1,047",407,"1,371",15,0,36,2,0,0,13,0,0,0,0,0,0,410,27,0,28,45,0,38,1,1,26,0,0,0,1,0,0,37,5,624,41,26,2,0,0,15,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,676",10,"4,686",,,
Kyrgyzstan,26,144,1,277,156,569,1,0,4,0,0,0,0,0,0,0,0,0,0,123,3,0,10,24,0,21,0,0,3,0,0,0,0,0,0,0,1,268,12,13,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,678",5,"1,683",,,
Latvia,9,208,0,75,"2,408","1,222",13,0,27,458,0,0,3,0,0,4,0,0,0,146,4,0,4,58,0,6,2,0,25,0,0,0,5,0,0,45,25,509,23,44,19,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,11,2,0,22,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,390",9,"5,399",,,
Liechtenstein,0,0,0,5,16,6,0,0,0,4,0,0,0,0,0,1,0,0,0,32,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,82,,,
Lithuania,40,337,5,38,"3,960",155,18,0,11,541,0,0,0,0,0,0,0,0,0,188,29,0,8,20,0,11,0,0,37,0,0,0,0,0,1,22,22,"1,337",38,34,21,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,63,0,3,0,1,0,0,12,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"6,976",11,"6,987",,,
Luxembourg,7,6,1,3,181,1,2,0,1,23,0,0,2,0,0,7,0,0,0,34,0,0,9,9,0,6,1,0,13,0,0,0,0,0,1,3,4,40,1,2,0,0,0,11,0,7,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,1,381,,,
Macedonia,0,168,0,42,"2,729",858,13,0,155,5,0,0,121,0,0,0,0,0,0,225,6,0,9,46,0,8,0,0,20,0,0,0,2,0,0,8,10,462,20,8,0,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,947",14,"4,961",,,
Malta,7,30,0,4,"4,662",39,0,0,0,11,0,0,0,0,0,0,0,0,0,10,1,0,1,9,0,5,0,0,1,0,0,0,0,0,0,1,0,57,6,1,1,0,0,6,7,12,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,884",1,"4,885",,,
Moldova,29,58,1,270,293,432,11,0,25,2,0,1,12,0,1,3,0,0,0,102,6,0,11,13,0,10,0,0,24,0,0,0,0,0,0,21,0,390,12,36,10,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,794",21,"1,815",,,
Monaco,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,,,
Netherlands,44,168,4,209,"2,529",122,116,0,11,"4,324",0,0,16,0,106,216,0,0,0,"1,423",29,0,32,77,2,148,3,0,709,0,0,2,65,0,27,305,203,"3,366",187,72,7,0,0,900,998,292,8,0,0,197,0,4,1,2,0,0,0,92,24,25,382,16,28,5,8,0,0,33,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,"17,549",27,"17,576",,,
Norway,59,102,10,223,867,497,19,0,11,"2,002",0,1,22,0,173,193,0,0,0,"1,249",49,0,9,1,0,80,1,0,192,0,0,0,16,0,5,21,53,"1,596",282,18,1,0,0,184,208,51,5,0,0,139,0,3,0,0,0,0,0,30,2,1,37,0,14,0,136,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,580",1,"8,581",,,
Poland,82,358,2,507,"69,080","7,125",238,0,153,"3,889",0,15,21,0,1,26,0,0,0,"1,166",49,0,28,94,0,56,3,0,460,0,0,34,19,0,32,337,196,"4,304",354,131,23,0,0,90,118,6,0,0,0,2,0,1,0,0,0,0,0,43,2,12,159,0,72,18,38,0,0,97,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"89,451",297,"89,748",,,
