Fiscal Year 2004,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Indonesia,198,"1,107",130,492,"26,962","1,117",0,0,39,"5,686",0,34,38,0,0,4,0,0,0,"2,141",98,0,164,192,0,169,44,0,685,0,0,0,109,0,5,246,52,760,121,151,14,72,12,190,297,13,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,3,0,0,36,23,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,"41,421",0,"41,421",,,
Iran,6,3,3,213,"3,461","3,346",0,0,13,3,0,0,2,0,0,21,0,0,0,349,57,0,142,85,15,181,0,0,153,0,0,0,0,0,0,198,4,102,83,347,24,154,20,13,11,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,7,0,0,0,0,6,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,34,38,11,"9,125",0,"9,125",,,
Iraq,9,92,0,257,"1,206",75,0,0,3,0,0,0,0,0,0,1,0,0,0,21,4,0,1,45,0,24,2,0,66,0,0,0,0,0,0,112,10,151,25,123,6,67,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,19,4,"2,366",0,"2,366",,,
Israel,212,"2,129",3,43,"87,991",457,0,0,55,116,0,1,901,0,422,17,0,0,0,"1,053",96,0,26,7,0,45,1,0,"1,520",0,0,0,4,0,14,"1,194",60,"3,002","1,156",36,1,15,4,865,"1,363",25,1,0,0,0,0,0,0,0,0,0,0,115,5,48,325,0,156,3,3,0,0,360,259,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,"104,115",0,"104,115",,,
Japan,346,"7,123",10,203,"3,611",80,0,0,84,"5,696",0,"1,679",0,0,"2,391","12,324",0,0,0,"24,562","1,019",0,68,53,0,371,1,0,"4,214",0,0,0,98,0,322,"1,777","1,315","7,442","3,368",237,13,30,7,"6,062","8,156",743,3,0,0,1,0,0,0,0,0,1,0,307,101,75,404,1,512,19,238,0,0,172,83,0,0,0,0,15,0,0,0,0,0,0,0,0,0,20,2,1,"95,360",0,"95,360",,,
Jordan,41,"1,572",4,86,"8,409",233,0,0,24,140,0,18,2,0,0,1,0,0,0,445,101,0,14,54,0,90,1,0,258,0,0,0,0,0,0,210,15,499,114,59,3,303,36,16,17,1,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0,9,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,51,5,"12,861",0,"12,861",,,
"Korea, North",0,0,0,0,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,222,,,
"Korea, South",251,"4,251",16,149,"267,480",527,0,0,546,"3,663",0,256,3,0,"1,044","2,901",0,0,0,"29,673","5,692",0,55,68,0,102,2,0,"3,422",0,0,0,53,0,24,"3,170",612,"9,043","6,126",260,12,108,17,"1,147","2,070",175,17,0,0,0,0,0,0,0,0,0,0,66,19,38,243,0,218,10,14,0,0,331,284,0,0,0,0,12,0,0,0,0,0,0,0,0,0,20,6,17,"344,213",0,"344,213",,,
Kuwait,30,486,0,5,"4,116",7,0,0,3,0,0,0,95,0,0,0,0,0,0,640,136,0,35,22,0,8,0,0,15,0,0,0,0,0,0,2,0,44,6,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,661",0,"5,661",,,
Laos,17,48,0,41,69,"1,615",0,0,2,0,0,0,0,0,0,0,0,0,0,30,3,0,26,43,0,6,0,0,2,0,0,0,0,0,0,3,0,27,9,453,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,"2,466",0,"2,466",,,
Lebanon,28,176,2,82,"11,486",209,0,0,16,64,1,0,42,0,0,1,0,0,0,418,13,0,6,97,1,70,1,0,363,0,0,0,1,0,1,143,68,385,104,168,1,110,14,25,14,1,0,0,0,0,0,0,0,0,0,0,0,23,23,4,1,0,115,1,0,0,0,14,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,15,3,"14,331",0,"14,331",,,
Macau S.A.R.,0,0,0,0,571,4,0,0,4,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,2,1,30,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,744,0,744,,,
Malaysia,92,860,4,403,"25,433",229,0,0,92,"2,501",0,49,4,0,0,6,0,0,0,"1,507",58,0,25,130,0,60,2,0,"1,050",0,0,0,0,0,144,249,71,503,74,47,4,10,2,634,435,11,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,0,2,0,0,0,0,30,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,2,"34,750",0,"34,750",,,
Maldives,0,24,0,2,36,0,0,0,0,165,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,256,,,
Mongolia,18,169,0,59,"2,176",897,0,0,15,0,0,14,2,0,0,10,0,0,0,541,117,0,11,50,0,41,1,0,33,0,0,3,0,0,0,26,18,205,61,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,15,3,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"4,595",0,"4,595",,,
Nepal,5,210,6,51,"3,074",46,0,0,120,274,0,57,0,0,0,0,0,0,0,"1,464",182,0,6,21,0,166,8,0,251,0,0,8,147,0,4,199,10,154,38,14,4,7,1,23,30,29,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,18,0,1,0,0,109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,"6,755",0,"6,755",,,
Oman,44,274,1,34,461,384,0,0,0,45,0,0,0,0,0,0,0,0,0,127,23,0,12,35,0,1,0,0,10,0,0,0,0,0,0,3,4,80,10,1,0,0,0,10,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,578",0,"1,578",,,
Pakistan,129,"1,376",18,110,"15,064",408,0,0,13,499,0,4,13,0,46,85,0,0,0,899,140,0,100,132,1,275,9,0,"1,279",0,0,0,0,0,2,"1,276",40,691,237,293,8,608,154,96,200,5,0,0,0,0,0,0,0,0,0,0,0,23,0,16,0,0,120,7,0,0,0,11,16,0,0,0,0,97,0,0,0,0,0,0,0,0,0,189,96,149,"24,934",0,"24,934",,,
Palestinian Authority Travel Document,0,0,0,13,"1,898",28,0,0,2,0,0,0,0,0,0,0,0,0,0,107,12,0,0,0,0,12,0,0,11,0,0,0,0,0,0,29,4,173,33,10,0,18,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,"2,381",0,"2,381",,,
Philippines,70,"1,461",162,"7,852","32,752","6,679",0,0,"2,056","56,393",1,68,87,0,21,92,0,0,0,763,58,0,207,61,2,605,134,0,"3,467",0,106,0,584,0,8,"3,635",49,955,154,"3,662",545,"1,451",406,734,552,31,1,0,0,0,0,0,0,1,0,0,0,71,58,9,79,0,45,0,0,0,0,301,73,0,0,0,0,16,0,0,0,0,0,0,0,0,0,281,208,179,"127,185",0,"127,185",,,
Qatar,66,242,7,1,444,2,0,0,1,0,0,0,19,0,0,0,0,0,0,65,25,0,12,33,0,0,0,0,3,0,0,0,0,0,0,1,0,32,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965,0,965,,,
Saudi Arabia,373,"1,483",4,195,"6,935",283,0,0,14,4,0,0,414,0,0,0,0,0,0,"1,008",599,0,58,95,1,34,0,0,28,0,0,0,0,0,1,17,6,164,188,2,0,3,0,17,43,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"11,985",0,"11,985",,,
Singapore,34,"1,659",0,11,"1,315",10,0,0,3,"1,718",0,10,0,0,2,28,0,0,0,"1,184",106,0,18,22,0,49,0,0,600,46,0,0,24,0,11,259,64,648,133,34,6,21,3,308,308,22,3,0,0,0,0,0,0,0,0,0,0,9,14,3,3,0,2,0,0,0,0,24,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"8,723",0,"8,723",,,
Sri Lanka,19,216,32,109,"5,907",109,0,0,77,857,0,4,2,0,1,8,0,0,0,803,78,0,66,63,0,115,29,0,477,0,0,0,0,0,3,229,16,124,52,13,1,13,1,136,94,27,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,8,0,0,0,0,51,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,2,0,"9,761",0,"9,761",,,
Syria,19,12,2,37,"4,843",118,0,0,0,1,0,0,11,0,0,0,0,0,0,91,8,0,45,16,0,58,4,0,71,0,0,0,0,0,0,88,7,162,61,147,3,112,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,35,0,0,0,0,9,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,6,12,"6,027",0,"6,027",,,
Thailand,72,"1,135",37,207,"31,470",126,0,0,366,"3,640",0,25,2,0,55,173,0,0,0,"3,786",75,0,17,126,3,70,14,0,615,0,0,339,7,0,1,148,144,"3,883",94,805,104,216,60,89,108,29,0,0,0,1,0,0,0,0,0,0,0,18,0,9,24,0,50,0,1,0,0,143,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,10,3,3,"48,310",0,"48,310",,,
Timor-Leste,7,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,68,,,
United Arab Emirates,42,274,3,230,"1,394",6,0,0,10,0,0,0,55,0,0,0,0,0,0,366,61,0,2,22,0,0,0,0,1,0,0,0,0,0,0,1,3,44,12,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,533",0,"2,533",,,
Vietnam,163,350,3,"1,864","3,638","4,774",0,0,47,10,0,16,22,0,0,1,0,0,0,"1,827",52,0,60,155,0,116,2,0,107,0,0,0,0,0,1,43,12,819,79,"4,278",389,609,154,89,42,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,18,0,0,0,0,172,1,0,0,0,0,4,0,48,87,0,0,0,0,0,0,187,156,116,"20,522",0,"20,522",,,
Yemen,44,182,3,15,587,28,0,0,1,1,0,0,2,0,0,0,0,0,0,90,19,0,33,22,0,21,0,0,7,0,0,0,0,0,0,3,8,109,26,8,0,74,55,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,47,7,"1,410",0,"1,410",,,
Totals for Asia,"3,056","30,933",519,"19,734","1,108,897","49,684",0,0,"12,499","105,239",2,"3,310","12,782",0,"5,489","16,043",0,0,0,"127,471","14,052",0,"1,570","2,714",77,"4,559",339,0,"92,493",46,109,356,"1,075",0,836,"58,513","3,482","44,139","16,655","14,462","1,565","6,074","1,420","32,694","28,380","1,580",35,0,0,3,0,0,0,1,0,1,0,928,499,336,"1,766",5,"3,326",57,324,0,0,"3,155","1,029",0,0,0,0,388,0,74,131,0,0,0,0,0,0,"2,217","1,516",896,"1,839,535",0,"1,839,535",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,27,238,0,74,"4,147",143,0,0,12,0,0,0,9,0,0,7,0,0,0,349,10,0,9,78,0,61,1,0,83,0,0,0,0,0,0,23,36,222,12,25,2,14,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,0,"5,620",0,"5,620",,,
Andorra,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,8,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,,,
Armenia,26,131,1,9,"3,803",23,0,0,12,0,0,1,5,0,0,0,0,0,0,138,21,0,5,32,0,73,0,0,89,0,0,0,0,0,0,86,16,775,37,38,1,16,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,6,1,3,45,0,62,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,"5,474",0,"5,474",,,
Austria,29,200,1,47,519,6,0,0,2,853,0,6,0,0,11,87,0,0,0,555,9,0,23,50,2,99,1,0,272,0,0,0,64,0,9,83,169,"1,413",101,23,2,6,0,265,179,40,0,0,0,1,0,0,0,0,0,0,0,74,6,9,262,0,22,8,0,0,0,21,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,"5,536",0,"5,536",,,
Azerbaijan,28,184,12,95,869,333,0,0,5,3,0,0,4,0,0,0,0,0,0,139,15,0,14,43,0,59,2,0,30,0,0,0,0,0,0,18,10,429,31,18,8,7,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,397",0,"2,397",,,
Belarus,24,42,0,627,918,"3,650",0,0,8,214,0,0,0,0,0,0,0,0,0,163,10,0,26,45,0,66,1,0,156,0,0,0,3,0,1,114,10,"2,969",29,141,41,15,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,70,0,5,4,0,0,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,"9,421",0,"9,421",,,
Belgium,31,232,1,172,"1,534",40,0,0,55,397,0,18,8,0,16,73,0,0,0,418,9,0,32,38,24,156,4,0,359,0,0,0,4,0,2,126,202,842,97,25,1,3,0,369,384,48,0,0,0,703,0,31,0,1,0,0,0,52,25,15,93,1,31,0,2,0,0,15,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,"6,693",0,"6,693",,,
Bosnia and Herzegovina,34,159,1,340,"5,886",204,0,0,9,110,0,0,6,0,13,3,0,0,0,164,4,0,6,48,0,50,0,0,67,0,0,0,6,0,0,15,17,304,5,32,3,21,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,33,0,0,0,0,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,"7,577",0,"7,577",,,
Bulgaria,41,328,3,80,"6,098","3,549",0,0,30,"3,724",0,0,40,0,1,4,0,0,0,"1,009",50,0,27,71,0,81,3,0,519,0,0,0,600,0,0,223,48,"8,226",57,62,11,5,1,19,19,4,0,0,0,0,0,0,0,0,0,0,0,34,2,12,204,0,26,4,1,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,4,"25,244",0,"25,244",,,
Croatia,53,155,2,140,"8,688",875,0,0,48,"4,019",0,0,7,0,4,7,0,0,0,309,3,0,4,46,0,57,1,0,141,0,0,1,16,0,5,48,98,706,18,21,1,6,0,30,14,3,0,0,0,0,0,0,0,0,0,0,0,21,0,3,13,0,69,5,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,"15,657",0,"15,657",,,
Cyprus,18,21,0,1,"2,992",619,0,0,2,26,0,3,2,0,0,0,0,0,0,530,7,0,13,22,0,15,0,0,102,0,0,0,0,0,0,9,10,276,6,0,0,0,0,7,3,12,0,0,0,0,0,0,0,0,0,0,0,14,3,1,2,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,727",0,"4,727",,,
Czech Republic,39,335,2,54,"20,022","1,896",0,0,151,589,0,10,236,0,1,13,0,0,0,606,18,0,30,90,0,53,2,0,254,0,0,5,252,0,1,108,98,"4,776",117,47,4,3,0,77,63,4,0,0,0,66,0,1,0,0,0,0,0,25,0,2,445,0,94,12,0,0,0,18,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,"30,632",0,"30,632",,,
Denmark,27,231,9,84,"1,672",30,0,0,6,"1,505",0,2,2,0,103,6,0,0,0,491,17,0,27,83,5,159,10,0,314,0,0,11,14,0,2,172,222,"1,729",151,14,0,4,0,405,394,76,0,0,1,105,0,6,0,0,1,0,0,51,12,9,143,1,11,2,4,0,0,17,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"8,352",0,"8,352",,,
Estonia,10,193,0,110,"2,521",865,0,0,35,334,0,0,0,0,0,0,0,0,0,94,1,0,10,17,0,6,1,0,51,0,0,0,6,0,2,19,17,756,14,20,7,6,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,188",0,"5,188",,,
Finland,29,229,3,84,110,134,0,0,1,529,0,14,0,0,83,123,0,0,0,277,8,0,13,104,8,74,5,0,159,0,1,2,9,0,0,101,106,"1,056",156,22,0,4,0,378,455,16,0,0,0,0,0,0,1,0,0,0,0,39,2,3,136,0,5,13,0,0,0,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"4,504",0,"4,504",,,
France,254,"1,962",11,133,"2,755",63,0,0,22,"4,286",0,116,10,0,139,"1,032",0,0,0,"4,121",102,0,66,228,27,875,4,0,"2,715",0,0,0,84,0,54,908,727,"9,074",633,107,5,23,1,"2,014","2,425",141,1,0,0,10,0,19,0,0,0,0,0,365,48,90,656,2,202,3,181,0,0,103,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,2,1,"36,829",0,"36,829",,,
Georgia,41,301,1,14,"2,995",60,0,0,202,1,0,0,207,0,0,1,0,0,0,234,5,0,11,12,0,58,0,0,79,0,0,8,0,0,0,45,51,536,70,15,2,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,31,5,71,0,35,5,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"5,130",0,"5,130",,,
Germany,160,"1,007",4,115,"6,937",99,0,0,13,"6,070",0,133,0,0,644,"2,676",0,0,0,"5,235",72,0,84,181,12,380,6,0,"2,859",0,0,2,47,0,65,934,"1,209","20,492",799,297,16,77,7,"3,208","2,488",343,6,0,0,"1,526",0,44,39,113,0,0,0,381,40,58,850,4,102,10,124,0,0,133,30,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,1,"60,150",0,"60,150",,,
Great Britain and Northern Ireland,199,"3,687",13,"1,665","30,339",369,0,0,155,"11,090",1,284,21,0,339,"2,966",0,0,0,"5,010",129,0,75,65,13,796,0,0,"6,557",0,0,40,"1,206",0,74,"3,224","3,112","16,793",609,"1,031",79,291,45,"7,304","6,789",921,18,0,0,521,0,46,6,21,0,1,0,"1,401",744,267,"2,786",96,280,29,130,2,0,291,108,0,0,0,0,35,0,0,0,0,0,0,0,0,0,17,9,2,"112,101",0,"112,101",,,
Greece,68,242,1,33,"23,340",94,0,0,35,"5,433",0,4,233,0,7,2,0,0,0,845,12,0,13,45,2,44,0,0,400,0,0,0,2,0,0,54,196,604,79,17,0,10,0,53,41,26,0,0,0,506,0,8,0,9,0,0,1,53,21,7,21,0,179,0,0,0,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"32,755",0,"32,755",,,
Hungary,28,303,0,184,"12,409",825,0,0,88,"1,276",0,1,138,0,2,0,0,0,0,420,13,0,14,59,0,47,2,0,244,0,0,0,15,0,8,186,77,"1,480",188,38,3,5,2,102,87,6,2,0,5,55,0,3,0,0,0,0,0,37,2,3,141,0,36,5,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"18,569",0,"18,569",,,
Iceland,3,8,0,1,443,10,0,0,0,335,0,0,0,0,0,0,0,0,0,170,42,0,5,15,0,19,1,0,57,0,0,0,0,0,0,39,8,201,44,2,2,0,0,18,36,9,0,0,0,0,0,1,0,0,0,0,0,18,0,8,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,507",0,"1,507",,,
Ireland,41,175,0,162,"1,402",42,0,0,2,768,0,6,2,0,3,99,0,0,0,488,9,0,5,56,3,95,0,0,792,0,0,15,162,0,11,175,199,"5,995",96,88,4,30,1,874,583,124,2,0,0,0,0,0,0,0,0,0,0,89,29,25,399,18,296,8,1,9,0,60,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"13,456",0,"13,456",,,
Italy,80,992,2,450,"2,640",104,0,0,9,"3,654",1,30,5,0,470,335,0,0,0,"2,663",51,0,35,108,17,393,1,0,"1,219",0,0,0,27,0,25,287,289,"3,965",298,80,3,35,4,670,455,70,1,0,0,519,4,27,1,1,0,0,0,262,27,38,292,1,27,4,136,0,0,123,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0,"20,954",0,"20,954",,,
Kazakhstan,33,342,0,"1,231",701,"1,380",0,0,7,0,0,0,1,0,0,5,0,0,0,334,17,0,38,11,0,67,0,0,80,0,0,0,0,0,2,40,13,"1,266",29,64,22,1,1,24,37,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,"5,780",0,"5,780",,,
Kyrgyzstan,19,183,1,185,148,347,0,0,5,0,0,0,31,0,0,0,0,0,0,102,3,0,13,25,0,44,0,0,17,0,0,0,0,0,0,7,5,404,22,51,17,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,"1,662",0,"1,662",,,
Latvia,21,241,0,14,"3,506",19,0,0,4,"2,202",0,0,0,0,0,5,0,0,0,190,5,0,4,34,0,17,0,0,60,0,0,1,8,0,5,24,21,751,14,43,17,2,3,7,6,1,0,0,0,9,0,0,0,0,0,0,0,8,0,0,19,0,4,4,0,0,0,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"7,283",0,"7,283",,,
Liechtenstein,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,,,
Lithuania,27,201,4,58,"3,414",127,0,0,29,"1,071",0,0,0,0,0,8,0,0,0,268,10,0,4,27,0,17,1,0,117,0,0,0,80,0,1,56,28,"2,368",14,50,18,11,4,13,14,0,0,0,0,1,0,0,0,0,0,0,0,6,0,4,44,0,36,1,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,"8,150",0,"8,150",,,
Luxembourg,7,38,0,0,72,7,0,0,0,18,0,2,0,0,0,4,0,0,0,24,0,0,10,18,1,14,1,0,12,0,0,0,0,0,1,5,17,22,0,0,0,0,0,8,2,8,0,0,0,5,0,1,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,319,,,
Macedonia,7,192,0,271,"1,350",640,0,0,12,506,0,0,0,0,0,0,0,0,0,101,4,0,7,16,0,29,0,0,47,0,0,0,7,0,0,20,17,616,21,19,0,13,1,5,9,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,0,22,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,"3,963",0,"3,963",,,
Malta,3,30,0,2,"2,971",1,0,0,4,47,0,0,0,0,0,0,0,0,0,13,0,0,6,11,0,9,0,0,13,0,0,0,0,0,0,4,3,19,4,3,0,2,0,25,1,8,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,194",0,"3,194",,,
Moldova,8,134,0,20,"1,440",18,0,0,191,1,0,0,193,0,0,1,0,0,0,158,12,0,9,7,0,53,0,0,63,0,0,4,4,0,12,40,3,592,15,73,23,6,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,1,0,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3,114",0,"3,114",,,
Monaco,2,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,,,
Netherlands,49,246,1,358,"1,607",36,0,0,7,"3,632",0,3,1,0,24,367,0,0,0,985,25,0,18,112,13,205,6,0,692,0,0,5,34,0,9,284,308,"2,695",159,109,7,16,0,928,982,275,10,0,1,190,0,31,1,0,0,0,0,115,74,16,371,6,9,8,15,0,0,48,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,"15,115",0,"15,115",,,
